Job ID,Title,Company,Work Location,Work Style,About Job,Experience required,Skills required,HR Name,HR Link,Resume,Re-posted,Date Posted,Date Applied,Job Link,External Job link,Questions Found,Connect Request
4150600292,Sumate al equipo de ICBC (Base de Talentos),ICBC Argentin,BC Argentin,BC Argentin,"Acerca del empleo
¡VOS también podés sumarte a ICBC Argentina! 🤗

Conocé nuestras vacantes disponibles en 👉 ICBC Argentina: Empleos | LinkedIn y si no hacés match con ninguna de estas oportunidades, aplicá en este anuncio ✅

Desde el equipo de Atracción de Talento | HR estaremos atentos/as a los perfiles que se registren aquí 🧐, para contactarlos luego, cuando tengamos una oportunidad laboral que les permita ¡desplegar todo su potencial! 🚀

¿Por qué ICBC?

¡Somos el Banco más grande del mundo y queremos seguir creciendo con VOS! 🚀

En ICBC, trabajamos para potenciar el talento de nuestra gente, innovamos para evolucionar, promoviendo un ambiente de trabajo colaborativo y la mejor Experiencia para nuestros Clientes y Equipos 🤜🤛

Buscamos personas que vibren nuestra cultura y nuestro propósito 🙌, con ganas de sumar, de aportar, de animarse, ¡de intentar! 💪 de crear desde la diversidad de miradas, que nos potencia y enriquece. Que nos acompañes y seas parte de la transformación de nuestra banca 💫, aportando tu perspectiva creativa, ¡innovadora! 💥

🌈 ¿Qué valoramos de VOS y que hace a la Cultura ICBC que seguimos construyendo entre todos/as?

✅ Que tengas actitud Data Driven.
✅ Mindset Ágil y adaptativo.
✅ ¡Pasión x experimentar!
✅ Curiosidad por explorar nuevas formas de hacer las cosas.
✅ Mirada Customer Centricity.

¡Será un plus! 

Que estes estudiando y/o seas graduado/a de las carreras de: Ingeniería, Administración, Contador Público, Finanzas, Recursos Humanos, Marketing, Sistemas/Tecnología, Data & Analytics, entre otras.
Buen manejo de idioma inglés (oral y escrito). 
Metodologías ágiles de trabajo. 

¿Por qué sumarte a #ExperienciaICBC?

Modelo híbrido de trabajo.
Reintegro por gastos de conectividad.
Día de Cumpleaños libre + acreditación de puntos en nuestro Mall.
Descuentos en instituciones educativas. Programas de capacitación constante & plataformas de E-learning.
Soft Landing: Licencia extendida y flexibilidad al regreso para madres y padres.
Beneficio de Guardería “o” reintegro de Colonia.
Cotización preferencial en productos bancarios.
Bonificación en plataformas de entrenamiento y bienestar para membresía en gimnasios.
¡Y muchos beneficios más!

🌈 ¿Estas listo/a para vivir la #ExperienciaICBC? 
🌈 ¡Queremos conocerte! ¡Cada persona tiene su Talento, la diferencia está en el Tuyo! ❤

¡Sumate!",0,Needs an AI,Maria Lucia Marconi ,https://www.linkedin.com/in/m-lucia-marconi,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4150600292,https://rrhhleximsolutions.hiringroom.com/jobs/get_vacancy/67855a15ed897adfcd6678a5,,In Development
4137707798,Part-Time Data Analytics Tutor,TripleTe,ipleTe,ipleTe,"Acerca del empleo
TripleTen is a service that empowers individuals, regardless of their prior experience, to embark on the exciting and challenging journey of mastering tech professions. Our bootcamps focus on training students in software engineering, data science, business intelligence analytics, and QA engineering in a feasible and accessible way, ultimately leading them to thrive in a new career.*

Our mission is to ensure that every student has the opportunity to successfully master a new profession, find their purpose, and become a valuable member of the tech industry.

What is our goal?

Learning programming isn't easy, and most of us did it the hard way. Our goal is to help students avoid common mistakes, accelerate their learning process, and help them land jobs. We are looking for an experienced data scientist to mentor our students and help them become professional developers.

What you will do:

You will lead a cohort of students through our Data Analytics programs while sharing your experience and inspiring them with your industry knowledge. You will help students by answering questions and by giving them practical advice in the following forms:

Video webinars (once-twice a week).
Chats with students.
Live-coding sessions (1 live session every 2 weeks).
Moderating and consulting colleagues in the student experience team.

And most importantly, you'll be someone that your students will look up to!

Requirements:

+3 years of experience working as a data analyst.
Knowledge of Python on the professional level solving business problems(ideally from 3 years).
+1 year experience working with SQL in real life problems, visualizations, statistic and probabilities, Excel.
Experience with the Data Wrangling libraries as Pandas, NumPy, Matplotlib, etc.
Readiness to dedicate between 10 and 15 hours a week.
Intermediate English, proficient Spanish.

What we can offer you:

Training in mentoring and communication techniques.
The ability to teach students while performing your primary job.
Sharing experience with developers in our community.
Cross-cultural collaboration experience in mentoring and conducting webinars.
Payment of 20 USD per hour.
Remote cooperation with a schedule that’s convenient for you and the team. There isn’t a focus on micromanaging.
A comfortable digital office. We use modern digital tools — Miro, Notion, Zoom, etc. — to make working together process seamless.
Diverse and tight-knit team which is spread out across the US and LatAm!",3,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4137707798,https://www.comeet.com/jobs/tripleten/98.008/part-time-data-analytics-tutor/27.056-68.40B?coref=1.11.p41_531F,,In Development
4137706878,Part-Time Data Analytics Tutor,TripleTe,ipleTe,ipleTe,"Acerca del empleo
TripleTen is a service that empowers individuals, regardless of their prior experience, to embark on the exciting and challenging journey of mastering tech professions. Our bootcamps focus on training students in software engineering, data science, business intelligence analytics, and QA engineering in a feasible and accessible way, ultimately leading them to thrive in a new career.*

Our mission is to ensure that every student has the opportunity to successfully master a new profession, find their purpose, and become a valuable member of the tech industry.

What is our goal?

Learning programming isn't easy, and most of us did it the hard way. Our goal is to help students avoid common mistakes, accelerate their learning process, and help them land jobs. We are looking for an experienced data scientist to mentor our students and help them become professional developers.

What you will do:

You will lead a cohort of students through our Data Analytics programs while sharing your experience and inspiring them with your industry knowledge. You will help students by answering questions and by giving them practical advice in the following forms:

Video webinars (once-twice a week).
Chats with students.
Live-coding sessions (1 live session every 2 weeks).
Moderating and consulting colleagues in the student experience team.

And most importantly, you'll be someone that your students will look up to!

Requirements:

+3 years of experience working as a data analyst.
Knowledge of Python on the professional level solving business problems(ideally from 3 years).
+1 year experience working with SQL in real life problems, visualizations, statistic and probabilities, Excel.
Experience with the Data Wrangling libraries as Pandas, NumPy, Matplotlib, etc.
Readiness to dedicate between 10 and 15 hours a week.
Intermediate English, proficient Spanish.

What we can offer you:

Training in mentoring and communication techniques.
The ability to teach students while performing your primary job.
Sharing experience with developers in our community.
Cross-cultural collaboration experience in mentoring and conducting webinars.
Payment of 20 USD per hour.
Remote cooperation with a schedule that’s convenient for you and the team. There isn’t a focus on micromanaging.
A comfortable digital office. We use modern digital tools — Miro, Notion, Zoom, etc. — to make working together process seamless.
Diverse and tight-knit team which is spread out across the US and LatAm!",3,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4137706878,https://www.comeet.com/jobs/tripleten/98.008/part-time-data-analytics-tutor/27.056?coref=1.11.p41_531A,,In Development
4136249623,Part-Time Data Analytics Tutor,TripleTen Indonesi,ipleTen Indonesi,ipleTen Indonesi,"Acerca del empleo
TripleTen

 All Jobs 

Part-Time Data Analytics Tutor

Student's experience
 Chile

Description

TripleTen is a service that empowers individuals, regardless of their prior experience, to embark on the exciting and challenging journey of mastering tech professions. Our bootcamps focus on training students in software engineering, data science, business intelligence analytics, and QA engineering in a feasible and accessible way, ultimately leading them to thrive in a new career.*

Our mission is to ensure that every student has the opportunity to successfully master a new profession, find their purpose, and become a valuable member of the tech industry.

What is our goal?

Learning programming isn't easy, and most of us did it the hard way. Our goal is to help students avoid common mistakes, accelerate their learning process, and help them land jobs. We are looking for an experienced data scientist to mentor our students and help them become professional developers.

What you will do

You Will Lead a Cohort Of Students Through Our Data Analytics Programs While Sharing Your Experience And Inspiring Them With Your Industry Knowledge. You Will Help Students By Answering Questions And By Giving Them Practical Advice In The Following Forms

Video webinars (once-twice a week).
Chats with students.
Live-coding sessions (1 live session every 2 weeks).
Moderating and consulting colleagues in the student experience team.

And most importantly, you'll be someone that your students will look up to!

Requirements

+3 years of experience working as a data analyst.
Knowledge of Python on the professional level solving business problems(ideally from 3 years).
+1 year experience working with SQL in real life problems, visualizations, statistic and probabilities, Excel.
Experience with the Data Wrangling libraries as Pandas, NumPy, Matplotlib, etc.
Readiness to dedicate between 10 and 15 hours a week.
Intermediate English, proficient Spanish.

What we can offer you

Training in mentoring and communication techniques.
The ability to teach students while performing your primary job.
Sharing experience with developers in our community.
Cross-cultural collaboration experience in mentoring and conducting webinars.
Payment of 20 USD per hour.
Remote cooperation with a schedule that’s convenient for you and the team. There isn’t a focus on micromanaging.
A comfortable digital office. We use modern digital tools — Miro, Notion, Zoom, etc. — to make working together process seamless.
Diverse and tight-knit team which is spread out across the US and LatAm!
 All Jobs 

Powered by

Terms & Policies

 Cookies",3,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4136249623,https://www.comeet.com/jobs/tripleten/98.008/part-time-data-analytics-tutor/27.056-68.40B,,In Development
4171985369,Tutor De Ti,Sociallearnings,ciallearnings,ciallearnings,"Acerca del empleo
Este anuncio proviene de un tablón de empleos. Más información
Lic.

en Psicología I Regional Head of Talent Acquisition I HRBPSomos la red de institutos de enseñanza superior con sede en Argentina, Chile y México que revoluciona la educación.

Trabajamos cada día para potenciar nuestro modelo de aprendizaje único con carreras cocreadas con empresas líderes como Google, Microsoft, Meta y AWS, y acreditadas por los Ministerios de Educación de cada país.

Nuestro objetivo es formar cada día más profesionales dispuestos a cambiarlo todo.

Buscamos un TUTOR para unirse a nuestro equipo de Academia.

Este rol tiene como objetivo promover y garantizar el avance académico de los estudiantes de las materias que tuviera asignada; desde el momento del inicio de la cursada hasta la aprobación del examen final.

Brindar atención y seguimiento personalizado a estudiantes, garantizando respuestas claras y en tiempo oportuno.Monitorear su desempeño para prevenir la deserción y fomentar su continuidad académica.Revisar y mejorar materiales de estudio, asegurando una experiencia de aprendizaje enriquecedora.Identificar barreras en el aprendizaje y ofrecer apoyo con tutorías individuales o grupales.Motivar a los estudiantes, reconocer sus logros y fomentar su participación en foros.Corregir actividades y proporcionar retroalimentación de calidad.Gestionar consultas y solicitudes, asegurando una respuesta eficaz en menos de 24 horas.Elaborar informes y aplicar estrategias para mejorar el rendimiento académico.Acompañar al estudiante hasta la aprobación de su examen final.Requisitos: Poseer conocimiento en redes (no excluyente) o conocimiento en AWS (no excluyente).Profesionales del área tecnológica con habilidades de tutoría.Deseable experiencia en atención al usuario y/o instancias educativas.Te va a encantar trabajar con nosotros, estos son algunos de nuestros beneficios:

Modalidad híbrida de trabajo.Comedor 100% cubierto por Social Learning los días de oficina.Vacaciones: Semana libre en diciembre (entre el 24/12 y 31/12).Día por cumpleaños libre.Gift Card mensual para compras en supermercado.Beneficio de beca para nuestras carreras.30 días para trabajar de cualquier parte del mundo.Y un equipazo que la rompe!

!Si estás listo/a para dar el siguiente paso en tu carrera y quieres formar parte de un equipo innovador en el mundo de la educación virtual, ¡queremos conocerte!

Envía tu CV a: ****** (asunto: TUTOR IT).

#J-18808-Ljbffr",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4171985369,https://www.buscojobs.com.ar/tutor-de-ti-ID-6655930?source=linkedin,,In Development
4118689334,Tutor de Matemática de Nivel Universitario,LatinHir,tinHir,tinHir,"Acerca del empleo
Estamos buscando tutores para resolver ejercicios de matemática de nivel universitario, en español. Estos ejercicios son enviados por estudiantes, que esperan una respuesta en menos de 24 horas.

Los tutores en este proyecto trabajan en modo freelance y pueden decidir la cantidad de horas que deseen trabajar, mientras se comprometan a producir como mínimo 40 soluciones al mes. 

¿Prefieres trabajar por la mañana? ¿Por la noche? ¿Pocas horas o muchas horas? La elección es tuya. Puedes ingresar al sistema en cualquier momento para recibir un ejercicio a solucionar. 

Además, puedes trabajar desde cualquier lugar, siempre y cuando cuentes con una computadora con conexión a Internet.

¡Necesitamos tutores que puedan comenzar de inmediato!

CARACTERÍSTICAS
Pago por respuesta, en dólares. 
Tipo de contrato: freelance/autónomo. 
Horario: Flexible de libre elección
Comienzo: Inmediato
Duración: Indefinida

REQUISITOS
Capacidad de resolver ejercicios de nivel universitario de al menos una de las siguientes materias: 
Álgebra Lineal
Cálculo Diferencial e Integral
Cálculo Multivariable
Estadística y Probabilidad
Ecuaciones Diferenciales
Matemática Discreta
Estudiante o graduado de una carrera universitaria cuya malla curricular incluya al menos una de las materias listadas en el punto anterior.
Computadora con conexión a Internet.
Sin antecedentes penales.

Acerca de LatinHire
Fundada en 2003, LatinHire es una empresa especializada en la gestión de equipos de expertos para instituciones de educación a distancia. Entre sus clientes figuran algunas de las empresas de educación más prestigiosas del mundo.",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4118689334,https://www.buscojobs.com.ar/tutor-de-ti-ID-6655930?source=linkedin,,In Development
4176709591,Docente,Data Science Research Per,ta Science Research Per,ta Science Research Per,"Acerca del empleo
🔶 CONVOCATORIA DOCENTE 2025
¡Forma parte de nuestro equipo!

🔹 Puestos requeridos:
✅ Docente en temas como:
Azure, AWS Data Analyst
Azure, AWS Data Engineer
Azure, AWS Data Scientist
Azure, AWS Data Architect

📍 Requisitos:
🔸 Experiencia en enseñanza de cursos de ciencia de datos e IA.
🔸 Conocimiento en metodologías activas de aprendizaje.
🔸 Dominio de herramientas digitales para la enseñanza.

📩 Participa completando el formulario de la descripción",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4176709591,https://docs.google.com/forms/d/e/1FAIpQLSeJd6KE6bHx447xWKTa6EoBhpLVTQyIxjnGs5jxeZ51vFrIxw/viewform,,In Development
4160470763,Docente especializado en Diplomados en Herrmientas con IA,Agustinos Per,ustinos Per,ustinos Per,"Acerca del empleo
El Instituto Tecnológico de Educación Superior San Agustín, con sede en San Isidro, institución educativa con más de 30 años de especialización en la formación de profesionales en tecnologías de la información y perteneciente a la Orden de San Agustín Provincia de Nuestra Señora de Gracia, requiere contratar un docente especializado en Diplomados en Herramientas con IA , debiendo considerar lo siguiente para el desarrollo del sillabo.

Diseñar y Dictar clases en el Diplomado de IA , asegurando un enfoque práctico y actualizado
Guiar proyectos aplicados, ayudando a los estudiantes a implementar IA en sus áreas de trabajo.
Mantenerse actualizado en tendencias de IA, herramientas emergentes y aplicaciones en la industria.
Evaluar el desempeño de los estudiantes mediante prácticas, proyectos y análisis de casos.
Fomentar el pensamiento crítico y la aplicación ética de la IA en diferentes sectores.


Requisitos


Profesional con Título Universitario en Ingenieria de Sistemas , Ciencia de Datos, Inteligencia Artificial, Estadística, Matemáticas Aplicadas o Areas afines. 
Especialización en IA, Machine Learning o Analítica de Datos (deseable)
Certificaciones en herramientas de IA, como Google IA, AWS AI, Microsoft AI, Tensorflow o similares (valorable)
Experiencia mínima de 02 años.
Dominio en Machine Learning, Procesamiento de Lenguaje Natural (NLP), IA Generativa y análisis predictivo.
Experiencia en implementación de modelos de IA en entornos empresariales o académicos.
Habilidad para explicar conceptos complejos de IA de manera clara y accesible para estudiantes con diferentes niveles técnicos.
Uso de herramientas y entornos como Phyton, Google Colab, Power BI, ChatGPT, DALL-E, Looker Studio y frameworks de IA
Capacidad de diseñar sesiones prácticas y proyectos aplicados a sectores como finanzas, marketing, educación y operaciones 
Enfoque en aprendizaje activo y enseñanza basada en casos reales. 

Somos una orden religiosa con más de 100 años en el Perú, nuestro compromiso es la evangelizacion en nuestros colegios, parroquias, e iniciativas pastorales, viviendo el carisma agustino. Actualmente somos más de 800 colaboradores en nuestras instituciones a nivel nacional.",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4160470763,https://ordendesanagustin.hiringroom.com/jobs/get_vacancy/67ba11519e6323e11c45227e?source=linkedinjobs,,In Development
3808341851,DOCENTE EXCEL NIVEL EXPERTO/AVANZADO,Grupo IOE - Formación de calidad para empresa,upo IOE - Formación de calidad para empresa,upo IOE - Formación de calidad para empresa,"Acerca del empleo
Descripción del empleo

Este es un puesto de trabajo remoto.

Grupo IOE, consultora integral de formación que trabaja a nivel nacional dando servicio a mas de 10.000 trabajadores en activo de aproximadamente 1.500 empresas, estudia, diseña, organiza y ejecuta acciones de formación a medida según la necesidad de nuestros clientes.

En este proceso de selección buscamos docentes para la impartición de la siguiente especialidad formativa EXCEL AVANZADO a través de videoconferencia

Requisitos

Alta autónomo
Titulación universitaria o Ciclo Formativo de Grado Superior, en su defecto, capacitación profesional equivalente en la especialización relacionada con el curso.
Experiencia profesional requerida: Deberá tener al menos doce meses de experiencia profesional manejando Excel en cualquier tipo de ocupación
Certificado docencia para el empleo,Máster en profesorado o 600 horas acreditadas impartiendo formación.
Título teleformación (mín.30h) o al menos 60 horas acreditadas impartiendo formación online..

Ventajas

Disponibilidad para atender a los alumnos
Posibilidad de compaginar con otro trabajo.
Persona comprometida y responsable
Habilidades didácticas y docente
Horario flexible
Teletrabajo

check(event) ; career-website-detail-template-2 => apply(record.id,meta)"" mousedown=""lyte-button => check(event)"" final-style=""background-color:#6875E2;border-color:#6875E2;color:white;"" final-class=""lyte-button lyteBackgroundColorBtn lyteSuccess"" lyte-rendered="""">",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/3808341851,https://empleo.grupoioe.es/jobs/empleo/732612000000878072/DOCENTE-EXCEL-NIVEL-EXPERTO-AVANZADO?source=CareerSite,,In Development
4147017546,Docente de computación / Ofimatica / Robótica,SENAT,NAT,NAT,"Acerca del empleo
SENATI, Institución líder en formación tecnológica superior del Perú con más de 60 años de trayectoria, reconocido como el mejor instituto a nivel nacional por 13 años consecutivos, se encuentra en búsqueda la posición de Docente de Computación (100 % virtual)

¿Qué buscamos?

Profesional de las carreras de Ingeniería de Sistemas, computación y afines.
Experiencia mínima de 03 años dictando cursos de Computación, herramientas digitales, Excel, Power BI, AutoCAD, Robótica, Ofimática.
 Capacidad para impartir conocimientos técnicos de forma clara y concisa.
 Excelentes habilidades de comunicación y capacidad para trabajar en equipo.

¿Qué beneficios disfrutarás?

 Ingreso a planilla desde el primer día
 Beneficios propios de la Institución.
 Oportunidad de desarrollo profesional y capacitación continua.
 Integración a un equipo de trabajo comprometido con la educación de calidad.

""En SENATI nos comprometemos con la igualdad de oportunidades. Todos/as los/as postulantes serán considerados/as sin importar su origen étnico, sexo, edad, estado civil, orientación sexual, identidad de género, religión, discapacidad, nacionalidad o condición económica. Según ley n°299731.""",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4147017546,https://senati.pandape.computrabajo.com/Detail/8735319?ov=19&utm_source=linkedinjobboard&utm_medium=referral&utm_campaign=feed&utm_term=organic&utm_content=ats,,In Development
4161567103,Professor(a) de Dados - Python,Growde,owde,owde,"Acerca del empleo
A Growdev é uma empresa inovadora que tem como objetivo transformar a forma como as pessoas aprendem e se desenvolvem profissionalmente. Estamos comprometidos em construir um futuro com muitas oportunidades! A Growdev possui uma frente de educação, onde formamos profissionais de tecnologia e conectamos com o mercado, uma frente de fábrica de software, onde atuamos com nossos clientes de segmentos diversos em projetos de escopo aberto e fechado, e uma frente de outsourcing, onde temos alocações full time em clientes, também em segmentações diversificadas!

Estamos em busca de pessoas apaixonadas por educação e tecnologia, que estejam dispostas a fazer a diferença em um ambiente de trabalho dinâmico e desafiador.

Responsabilidades:

✅ Elaborar a ementa da disciplina, organizando os tópicos do curso de forma estruturada e progressiva.

✅ Produzir materiais de apoio, como apostilas, slides e referências complementares.

✅ Gravar vídeo-aulas explicativas, garantindo uma didática clara e acessível.

✅ Criar atividades e exercícios para reforçar o aprendizado dos alunos.

Requisitos:

 Conhecimento sólido na área do curso a ser ministrado.
 Facilidade para comunicação e didática envolvente.
 Organização para cumprir prazos e estruturar o conteúdo de maneira eficiente.
 Acesso a um ambiente adequado para gravação de vídeo-aulas.

Diferenciais:

✨ Experiência prévia com ensino online ou produção de materiais educacionais. ✨ Habilidade com ferramentas de gravação e edição de vídeo. ✨ Mestrado em Tecnologia.
✨ Conhecimento em metodologias ativas de aprendizagem.

Formato:

 100% remoto – Você pode gravar e preparar o conteúdo no seu próprio tempo, conforme os prazos acordados;
 Flexível – O trabalho pode ser conciliado com sua rotina profissional;
 Impacto – Seu conteúdo ajudará milhares de alunos a adquirirem novos conhecimentos!

Conhecimento e experiência necessária para a disciplina de Python: 

Conhecimentos em Introdução a Linguagem Python:
Operadores, variáveis, Tipos de Dados, Condicionais, laços de Repetição;
Numpy;
Pandas;
Visualização de Dados.",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4161567103,https://growdev.vagas.solides.com.br/vaga/569162?origem=linkedin,,In Development
4133993514,Docente Instructor para Fundamentos de Programación,EDUINTEC S.A.S,UINTEC S.A.S,UINTEC S.A.S,"Acerca del empleo
Este anuncio proviene de un tablón de empleos. Más información
En EDUINTEC S.A.S. estamos comprometidos con ofrecer educación de calidad a través de nuestra plataforma en línea. Actualmente, buscamos un Docente Instructor para Fundamentos de Programación para guiar a los estudiantes en el aprendizaje de los principios básicos de la programación. Este puesto está dirigido tanto a docentes como a profesionales que deseen contribuir al desarrollo de futuros programadores y ayudarles a adquirir las habilidades fundamentales para ingresar al mundo del desarrollo de software.

Responsabilidades

 Diseñar y actualizar contenidos didácticos relacionados con los fundamentos de la programación, incluyendo presentaciones, ejemplos prácticos y ejercicios interactivos.
 Impartir clases en línea en vivo, aplicando metodologías pedagógicas que fomenten la comprensión de los conceptos fundamentales de la programación.
 Evaluar el progreso de los estudiantes mediante ejercicios, pruebas y retroalimentación individualizada.
 Fomentar un ambiente de aprendizaje activo, dinámico y participativo.
 Participar en la mejora continua del programa educativo a través de reuniones de retroalimentación con el equipo docente.
 Gestionar el registro de actividades de los cursos y asegurar el buen uso de la plataforma virtual de enseñanza.

Requisitos

 Título universitario en áreas relacionadas con la informática, ingeniería en sistemas, ciencias de la computación, o afines.
 Experiencia comprobada en programación con lenguajes como Python, Java, C++, o similares.
 Experiencia en la enseñanza de fundamentos de programación o formación en tecnología.
 Conocimiento de herramientas tecnológicas y plataformas de enseñanza virtual.
 Habilidades de comunicación clara y efectiva, tanto escrita como verbal.
 Se valorará positivamente contar con certificaciones adicionales en programación o áreas relacionadas.

Ofrecemos

 Flexibilidad horaria.
 Remuneración competitiva acorde con el mercado.
 Oportunidad de crecimiento profesional en una empresa innovadora.
 Acceso a recursos y capacitaciones continuas.
 Reconocimiento como parte de un equipo que transforma vidas a través de la educación.

Proceso De Aplicación

Si estás interesado/a en formar parte de nuestro equipo, envía tu hoja de vida actualizada junto con una breve carta de motivación a cognitiaec@gmail.com.

¡Únete a EDUINTEC S.A.S. y sé parte de una experiencia educativa transformadora!",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4133993514,https://www.unmejorempleo.com.ec/empleo-en_guayas_docente_instructor_para_fundamentos_de_programacion-5704292.html,,In Development
4125892668,Docente de Excel,DCLASS ACADEMI,LASS ACADEMI,LASS ACADEMI,"Acerca del empleo
Este anuncio proviene de un tablón de empleos. Más información
Estamos buscando un/a Profesor/a de Tecnologías de la Información y Comunicación (TIC) para impartir clases en el área de tecnología a estudiantes de diversos niveles. El candidato/a ideal será apasionado/a por la enseñanza, con sólidos conocimientos en TIC y la capacidad de transmitirlos de manera clara y dinámica.

Responsabilidades

Impartir clases teóricas y prácticas sobre diversos temas de TIC.

Desarrollar material educativo, presentaciones y recursos digitales para facilitar el aprendizaje.

Evaluar el progreso de los estudiantes mediante exámenes, proyectos y actividades prácticas.

Fomentar un ambiente de aprendizaje inclusivo y participativo.

Asesorar a los estudiantes en sus dudas y apoyarles en su desarrollo académico.

Mantenerse actualizado/a en cuanto a las nuevas tecnologías y metodologías educativas.

Requisitos

Título universitario o técnico en áreas relacionadas con Tecnologías de la Información, Ingeniería en Sistemas, Informática, o afines.

Experiencia mínima de 1 años como docente o formador/a en el área de TIC.

Conocimientos sólidos en programación, plataformas digitales, redes, herramientas ofimáticas, y ciberseguridad.

Habilidades de comunicación, capacidad para explicar conceptos complejos de manera sencilla.

Compromiso con el desarrollo académico y bienestar de los estudiantes.

Condiciones

Valor de la hora: $25,000

Prestación de servicios",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4125892668,https://co.trabajosdiarios.com/trabajo/2783514/docente-de-excel-en-valle-del-cauca,,In Development
4164197700,Docente - Facultad de Empresas,UNIR - Universidad Internacional de La Rioj,IR - Universidad Internacional de La Rioj,IR - Universidad Internacional de La Rioj,"Acerca del empleo
La Escuela de Posgrado Newman es una institución de educación superior de posgrado licenciada por SUNEDU, de carácter privado que forma parte del Grupo PROEDUCA, líder europeo de formación en línea que se ha consolidado como solución educativa para miles de personas en todo el mundo.
NEWMAN está adaptada al concepto de sociedad actual y a las necesidades del aprendizaje. Integra herramientas y tecnología de última generación para ponerlas al servicio de una enseñanza cercana y de calidad.
Buscamos Docentes para la Facultad de Empresas!!!
Requisitos:
- Titulo registrado en SUNEDU.
- Maestría registrada en SUNEDU.
- Experiencia comprobable de al menos 3 años como docente de educación superior.
- Tener como área de conocimiento alguna de estas maestrías:
MBA
Maestría en Gestión Minera y Ambiental
Maestría en Gestión de Tecnologías de la Información
Maestría en Dirección de Recursos Humanos
Maestría en Finanzas
Maestría en Negocios Internacionales
Maestría en Inteligencia de Negocio
Maestría en Gerencia de Servicios de Salud
Maestría en Neuromarketing
Maestría en Gestión de Riesgos Financieros
Maestría en Emprendimiento y Negocios Digitales
Maestría en Comunicación Corporativa
Maestría en Gerencia Comercial
Maestría en Marketing Político
Maestría en Dirección de Operaciones
Maestría en Transformación Digital
Maestría en Marketing Digital
Maestría en Comunicación Digital
Maestría en Protocolo y Eventos
Maestría en Auditoría
Maestría en Dirección y Gestión Deportiva
¡Postúlate ahora y sé parte del cambio que queremos ver en nuestra comunidad!",0,Needs an AI,Unknown,Unknown,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4164197700,https://trabajaconnosotros.unir.net/jobs/5599558-docente-facultad-de-empresas,,In Development
4171125933,Profesor de informática,Instituto de Enseñanza La Mennais (Colegio Cardenal Copello,stituto de Enseñanza La Mennais,Colegio Cardenal Copello,"Acerca del empleo
Nos encontramos en búsqueda de profesor o profesora de informática para desempeñar funciones en segundo ciclo del nivel primario y cursos superiores del nivel secundario. 

Disponibilidad horaria para el turno mañana en Institución educativa de gestión privada en Villa devoto, Ciudad de Buenos Aires.",0,Needs an AI,Fabricio Mennitto,https://www.linkedin.com/in/fabricio-mennitto,Pending,False,Unknown,Pending,https://www.linkedin.com/jobs/view/4171125933,https://trabajaconnosotros.unir.net/jobs/5599558-docente-facultad-de-empresas,,In Development
